ticker,date,returns,t-5,t-20
CSCO,8/8/2018,0.00596611,0.013594452,0.003671336
CVX,8/8/2018,-0.010385,0.000676129,-0.003215351
GS,8/8/2018,-0.006138907,0.00794339,-0.004339151
HD,8/8/2018,0.004922612,-0.008495718,0.009047026
IBM,8/8/2018,-0.00081638,-0.018752606,0.005436484
INTC,8/8/2018,0.005231279,0.00596611,0.006936134
JNJ,8/8/2018,-0.002206151,-0.010385,0.012828501
JPM,8/8/2018,0.002041826,-0.006138907,-0.004873341
KO,8/8/2018,-0.007526801,0.004922612,0.001454296
MCD,8/8/2018,0.01845692,-0.00081638,-0.000461395
MMM,8/8/2018,-0.006856249,0.005231279,0.003466374
MRK,8/8/2018,0.001652089,-0.002206151,0.004080105
MSFT,8/8/2018,0.005602468,0.002041826,-0.000380924
NKE,8/8/2018,-0.000372513,-0.007526801,-0.005487997
PFE,8/8/2018,0.013956961,0.01845692,0.001115364
PG,8/8/2018,-0.003509252,-0.006856249,0.013594452
TRV,8/8/2018,-0.005617997,0.001652089,0.000676129
UNH,8/8/2018,0.004502263,0.005602468,0.00794339
V,8/8/2018,0.002851145,-0.000372513,-0.008495718
VZ,8/8/2018,0.004574938,0.013956961,-0.018752606
WBA,8/8/2018,-0.008352026,-0.003509252,0.00596611
WMT,8/8/2018,0.003119079,-0.005617997,-0.010385
XOM,8/8/2018,-0.006644657,0.004502263,-0.006138907
AAPL,9/8/2018,0.007864895,0.002851145,0.004922612
AXP,9/8/2018,0.002043306,0.004574938,-0.00081638
BA,9/8/2018,-0.00679059,-0.008352026,0.005231279
CAT,9/8/2018,-0.008517613,0.003119079,-0.002206151
CSCO,9/8/2018,-0.001368686,-0.006644657,0.002041826
CVX,9/8/2018,-0.01089765,0.007864895,-0.007526801
DIS,9/8/2018,0.001579313,0.002043306,0.01845692
GS,9/8/2018,-0.010957407,-0.00679059,-0.006856249
HD,9/8/2018,0.000302953,-0.008517613,0.001652089
IBM,9/8/2018,-0.003784777,-0.001368686,0.005602468
INTC,9/8/2018,0.003602997,-0.01089765,-0.000372513
JNJ,9/8/2018,0.000228767,0.001579313,0.013956961
JPM,9/8/2018,-0.007725852,-0.010957407,-0.003509252
KO,9/8/2018,0.00433361,0.000302953,-0.005617997
MCD,9/8/2018,0.002391093,-0.003784777,0.004502263
MMM,9/8/2018,-0.011393304,0.003602997,0.002851145
MRK,9/8/2018,-0.010346382,0.000228767,0.004574938
MSFT,9/8/2018,0.001643941,-0.007725852,-0.008352026
NKE,9/8/2018,0.009440862,0.00433361,0.003119079
PFE,9/8/2018,-0.009900948,0.002391093,-0.006644657
PG,9/8/2018,-0.011536071,-0.011393304,0.007864895
TRV,9/8/2018,0.002708738,-0.010346382,0.002043306
UNH,9/8/2018,0.010741509,0.001643941,-0.00679059
V,9/8/2018,-0.004762568,0.009440862,-0.008517613
VZ,9/8/2018,0.005882199,-0.009900948,-0.001368686
WBA,9/8/2018,-0.004812619,-0.011536071,-0.01089765
WMT,9/8/2018,-0.005808152,0.002708738,0.001579313
XOM,9/8/2018,-0.005078564,0.010741509,-0.010957407
AAPL,10/8/2018,-0.002978788,-0.004762568,0.000302953
AXP,10/8/2018,-0.013690604,0.005882199,-0.003784777
BA,10/8/2018,-0.012539274,-0.004812619,0.003602997
CAT,10/8/2018,-0.018769928,-0.005808152,0.000228767
CSCO,10/8/2018,0,-0.005078564,-0.007725852
CVX,10/8/2018,0.006610617,-0.002978788,0.00433361
DIS,10/8/2018,-0.012964305,-0.013690604,0.002391093
GS,10/8/2018,-0.017837257,-0.012539274,-0.011393304
HD,10/8/2018,-0.00898621,-0.018769928,-0.010346382
IBM,10/8/2018,-0.002003299,0,0.001643941
JNJ,10/8/2018,-0.003429807,0.006610617,0.009440862
JPM,10/8/2018,-0.009838985,-0.012964305,-0.009900948
KO,10/8/2018,-0.005825161,-0.017837257,-0.011536071
MCD,10/8/2018,-0.003891998,-0.00898621,0.002708738
MMM,10/8/2018,-0.01377084,-0.002003299,0.010741509
MRK,10/8/2018,0.001060695,-0.003429807,-0.004762568
MSFT,10/8/2018,-0.006109145,-0.009838985,0.005882199
NKE,10/8/2018,-0.006522258,-0.005825161,-0.004812619
PFE,10/8/2018,-0.001707353,-0.003891998,-0.005808152
PG,10/8/2018,0.000368478,-0.01377084,-0.005078564
TRV,10/8/2018,-0.005325751,0.001060695,-0.002978788
UNH,10/8/2018,-0.004702141,-0.006109145,-0.013690604
V,10/8/2018,-0.001999805,-0.006522258,-0.012539274
VZ,10/8/2018,-0.010186677,-0.001707353,-0.018769928
WBA,10/8/2018,0.004835892,0.000368478,0
WMT,10/8/2018,0.013144511,-0.005325751,0.006610617
XOM,10/8/2018,-0.001006381,-0.004702141,-0.012964305
AAPL,11/8/2018,0,-0.001999805,-0.017837257
AXP,11/8/2018,0,-0.010186677,-0.00898621
BA,11/8/2018,0,0.004835892,-0.002003299
CAT,11/8/2018,0,0.013144511,-0.003429807
CSCO,11/8/2018,0,-0.001006381,-0.009838985
CVX,11/8/2018,0,0,-0.005825161
DIS,11/8/2018,0,0,-0.003891998
GS,11/8/2018,0,0,-0.01377084
HD,11/8/2018,0,0,0.001060695
IBM,11/8/2018,0,0,-0.006109145
INTC,11/8/2018,0,0,-0.006522258
JNJ,11/8/2018,0,0,-0.001707353
JPM,11/8/2018,0,0,0.000368478
KO,11/8/2018,0,0,-0.005325751
MCD,11/8/2018,0,0,-0.004702141
MMM,11/8/2018,0,0,-0.001999805
MRK,11/8/2018,0,0,-0.010186677
MSFT,11/8/2018,0,0,0.004835892
NKE,11/8/2018,0,0,0.013144511
PFE,11/8/2018,0,0,-0.001006381
PG,11/8/2018,0,0,0
TRV,11/8/2018,0,0,0
UNH,11/8/2018,0,0,0
V,11/8/2018,0,0,0
VZ,11/8/2018,0,0,0
WBA,11/8/2018,0,0,0
WMT,11/8/2018,0,0,0
XOM,11/8/2018,0,0,0
AAPL,12/8/2018,0,0,0
AXP,12/8/2018,0,0,0
BA,12/8/2018,0,0,0
CAT,12/8/2018,0,0,0
CSCO,12/8/2018,0,0,0
CVX,12/8/2018,0,0,0
DIS,12/8/2018,0,0,0
GS,12/8/2018,0,0,0
HD,12/8/2018,0,0,0
IBM,12/8/2018,0,0,0
INTC,12/8/2018,0,0,0
JNJ,12/8/2018,0,0,0
JPM,12/8/2018,0,0,0
KO,12/8/2018,0,0,0
MCD,12/8/2018,0,0,0
MMM,12/8/2018,0,0,0
MRK,12/8/2018,0,0,0
MSFT,12/8/2018,0,0,0
NKE,12/8/2018,0,0,0
PFE,12/8/2018,0,0,0
PG,12/8/2018,0,0,0
TRV,12/8/2018,0,0,0
UNH,12/8/2018,0,0,0
V,12/8/2018,0,0,0
VZ,12/8/2018,0,0,0
WBA,12/8/2018,0,0,0
WMT,12/8/2018,0,0,0
XOM,12/8/2018,0,0,0
AAPL,13/8/2018,0.006456889,0,0
AXP,13/8/2018,0.002264163,0,0
BA,13/8/2018,-0.003093519,0,0
CAT,13/8/2018,-0.006621478,0,0
CSCO,13/8/2018,-0.000685189,0,0
CVX,13/8/2018,-0.007296886,0.006456889,0
DIS,13/8/2018,-0.004969828,0.002264163,0
GS,13/8/2018,-0.011976856,-0.003093519,0
HD,13/8/2018,-0.01100359,-0.006621478,0
IBM,13/8/2018,-0.012250636,-0.000685189,0
INTC,13/8/2018,-0.008188168,-0.007296886,0
JNJ,13/8/2018,-0.004053535,-0.004969828,0
JPM,13/8/2018,-0.01589918,-0.011976856,0
KO,13/8/2018,-0.005425351,-0.01100359,0
MCD,13/8/2018,-0.00340314,-0.012250636,0
MMM,13/8/2018,-0.010497125,-0.008188168,0
MRK,13/8/2018,0.009837838,-0.004053535,0
MSFT,13/8/2018,-0.007247774,-0.01589918,0
NKE,13/8/2018,-0.007184234,-0.005425351,0
PFE,13/8/2018,-0.002931883,-0.00340314,0
PG,13/8/2018,0.001105126,-0.010497125,0.006456889
TRV,13/8/2018,-0.00636302,0.009837838,0.002264163
UNH,13/8/2018,0.002112654,-0.007247774,-0.003093519
V,13/8/2018,0.003435439,-0.007184234,-0.006621478
VZ,13/8/2018,-0.004764682,-0.002931883,-0.000685189
WBA,13/8/2018,-0.000150223,0.001105126,-0.007296886
WMT,13/8/2018,-0.005988062,-0.00636302,-0.004969828
XOM,13/8/2018,-0.010828576,0.002112654,-0.011976856
AAPL,14/8/2018,0.004213456,0.003435439,-0.01100359
AXP,14/8/2018,0.003634282,-0.004764682,-0.012250636
BA,14/8/2018,0.002305099,-0.000150223,-0.008188168
CAT,14/8/2018,-0.000740597,-0.005988062,-0.004053535
CSCO,14/8/2018,0.005714191,-0.010828576,-0.01589918
CVX,14/8/2018,0.00114333,0.004213456,-0.005425351
DIS,14/8/2018,0.005618878,0.003634282,-0.00340314
GS,14/8/2018,0.011901622,0.002305099,-0.010497125
HD,14/8/2018,-0.005356852,-0.000740597,0.009837838
IBM,14/8/2018,0.00455468,0.005714191,-0.007247774
INTC,14/8/2018,-0.006811211,0.00114333,-0.007184234
JNJ,14/8/2018,-0.005529113,0.005618878,-0.002931883
JPM,14/8/2018,0.006673262,0.011901622,0.001105126
KO,14/8/2018,0.001309099,-0.005356852,-0.00636302
MCD,14/8/2018,0.015556043,0.00455468,0.002112654
MMM,14/8/2018,0.003402752,-0.006811211,0.003435439
MRK,14/8/2018,-0.003896799,-0.005529113,-0.004764682
MSFT,14/8/2018,0.012475797,0.006673262,-0.000150223
NKE,14/8/2018,-0.000124921,0.001309099,-0.005988062
PFE,14/8/2018,-0.002450304,0.015556043,-0.010828576
PG,14/8/2018,-0.002576042,0.003402752,0.004213456
TRV,14/8/2018,-0.003982793,-0.003896799,0.003634282
UNH,14/8/2018,0.00984995,0.012475797,0.002305099
V,14/8/2018,0.003922694,-0.000124921,-0.000740597
VZ,14/8/2018,0.012447435,-0.002450304,0.005714191
WMT,14/8/2018,0.01349835,-0.002576042,0.00114333
XOM,14/8/2018,-0.00318208,-0.003982793,0.005618878
AAPL,15/8/2018,0.002335911,0.00984995,0.011901622
AXP,15/8/2018,-0.006557194,0.003922694,-0.005356852
CSCO,15/8/2018,-0.003181744,0.012447435,0.00455468
DIS,15/8/2018,0.000886968,0.01349835,-0.006811211
GS,15/8/2018,-0.001350411,-0.00318208,-0.005529113
HD,15/8/2018,0.004608939,0.002335911,0.006673262
IBM,15/8/2018,0.003836406,-0.006557194,0.001309099
INTC,15/8/2018,-0.013715679,-0.003181744,0.015556043
JNJ,15/8/2018,0.007181442,0.000886968,0.003402752
JPM,15/8/2018,-0.008286194,-0.001350411,-0.003896799
KO,15/8/2018,0.004140427,0.004608939,0.012475797
MCD,15/8/2018,-0.004483239,0.003836406,-0.000124921
MMM,15/8/2018,0.004338673,-0.013715679,-0.002450304
MRK,15/8/2018,0.013692514,0.007181442,-0.002576042
MSFT,15/8/2018,-0.013560542,-0.008286194,-0.003982793
NKE,15/8/2018,-0.007112576,0.004140427,0.00984995
PFE,15/8/2018,0.011053802,-0.004483239,0.003922694
PG,15/8/2018,0.012175703,0.004338673,0.012447435
TRV,15/8/2018,0.009644,0.013692514,0.01349835
UNH,15/8/2018,-0.010892683,-0.013560542,-0.00318208
V,15/8/2018,-0.005967667,-0.007112576,0.002335911
VZ,15/8/2018,0.00699817,0.011053802,-0.006557194
WBA,15/8/2018,0.001019435,0.012175703,-0.003181744
WMT,15/8/2018,-0.006934393,0.009644,0.000886968
XOM,15/8/2018,-0.017494609,-0.010892683,-0.001350411
AAPL,16/8/2018,0.014650031,-0.005967667,0.004608939
AXP,16/8/2018,0.011230546,0.00699817,0.003836406
CVX,16/8/2018,0.007190456,0.001019435,-0.013715679
DIS,16/8/2018,-0.003278665,-0.006934393,0.007181442
GS,16/8/2018,0.016357661,-0.017494609,-0.008286194
HD,16/8/2018,0.007216805,0.014650031,0.004140427
IBM,16/8/2018,0.009936696,0.011230546,-0.004483239
INTC,16/8/2018,-0.006110384,0.007190456,0.004338673
JNJ,16/8/2018,0.015717203,-0.003278665,0.013692514
JPM,16/8/2018,0.009410698,0.016357661,-0.013560542
KO,16/8/2018,0.003038197,0.007216805,-0.007112576
MCD,16/8/2018,0.011571,0.009936696,0.011053802
MMM,16/8/2018,0.008739187,-0.006110384,0.012175703
MSFT,16/8/2018,-0.000185833,0.015717203,0.009644
NKE,16/8/2018,0.006032408,0.009410698,-0.010892683
PFE,16/8/2018,0.006316735,0.003038197,-0.005967667
PG,16/8/2018,0.01688956,0.011571,0.00699817
TRV,16/8/2018,0.012192313,0.008739187,0.001019435
UNH,16/8/2018,0.009554493,-0.000185833,-0.006934393
V,16/8/2018,0.00672811,0.006032408,-0.017494609
WBA,16/8/2018,0.012949085,0.006316735,0.014650031
XOM,16/8/2018,0.013776897,0.01688956,0.011230546
AXP,17/8/2018,0.003701762,0.012192313,0.007190456
BA,17/8/2018,0.001213891,0.009554493,-0.003278665
CSCO,17/8/2018,0.015721852,0.00672811,0.016357661
CVX,17/8/2018,0.001189923,0.012949085,0.007216805
DIS,17/8/2018,0,0.013776897,0.009936696
GS,17/8/2018,0.00163105,0.003701762,-0.006110384
HD,17/8/2018,0.00087014,0.001213891,0.015717203
IBM,17/8/2018,0.004954093,0.015721852,0.009410698
INTC,17/8/2018,-0.001484093,0.001189923,0.003038197
JNJ,17/8/2018,0.015020985,0,0.011571
JPM,17/8/2018,0,0.00163105,0.008739187
KO,17/8/2018,0.008221468,0.00087014,-0.000185833
MCD,17/8/2018,-0.003585946,0.004954093,0.006032408
MMM,17/8/2018,0.007974447,-0.001484093,0.006316735
MRK,17/8/2018,0.003050133,0.015020985,0.01688956
MSFT,17/8/2018,-0.000557314,0,0.012192313
NKE,17/8/2018,-0.003747562,0.008221468,0.009554493
PFE,17/8/2018,0.016175839,-0.003585946,0.00672811
PG,17/8/2018,0,0.007974447,0.012949085
TRV,17/8/2018,0.000613751,0.003050133,0.013776897
UNH,17/8/2018,-0.002926615,-0.000557314,0.003701762
V,17/8/2018,0.004834665,-0.003747562,0.001213891
VZ,17/8/2018,0.009581582,0.016175839,0.015721852
WBA,17/8/2018,0.011708601,0,0.001189923
WMT,17/8/2018,-0.008009018,0.000613751,0
XOM,17/8/2018,0.00333329,-0.002926615,0.00163105
AAPL,18/8/2018,0,0.004834665,0.00087014
AXP,18/8/2018,0,0.009581582,0.004954093
BA,18/8/2018,0,0.011708601,-0.001484093
CAT,18/8/2018,0,-0.008009018,0.015020985
CSCO,18/8/2018,0,0.00333329,0
CVX,18/8/2018,0,0,0.008221468
DIS,18/8/2018,0,0,-0.003585946
GS,18/8/2018,0,0,0.007974447
HD,18/8/2018,0,0,0.003050133
IBM,18/8/2018,0,0,-0.000557314
INTC,18/8/2018,0,0,-0.003747562
JNJ,18/8/2018,0,0,0.016175839
JPM,18/8/2018,0,0,0
KO,18/8/2018,0,0,0.000613751
MCD,18/8/2018,0,0,-0.002926615
MMM,18/8/2018,0,0,0.004834665
MRK,18/8/2018,0,0,0.009581582
MSFT,18/8/2018,0,0,0.011708601
NKE,18/8/2018,0,0,-0.008009018
PFE,18/8/2018,0,0,0.00333329
PG,18/8/2018,0,0,0
TRV,18/8/2018,0,0,0
UNH,18/8/2018,0,0,0
V,18/8/2018,0,0,0
VZ,18/8/2018,0,0,0
WBA,18/8/2018,0,0,0
WMT,18/8/2018,0,0,0
XOM,18/8/2018,0,0,0
AAPL,19/8/2018,0,0,0
AXP,19/8/2018,0,0,0
BA,19/8/2018,0,0,0
CAT,19/8/2018,0,0,0
CSCO,19/8/2018,0,0,0
CVX,19/8/2018,0,0,0
DIS,19/8/2018,0,0,0
GS,19/8/2018,0,0,0
HD,19/8/2018,0,0,0
IBM,19/8/2018,0,0,0
INTC,19/8/2018,0,0,0
JNJ,19/8/2018,0,0,0
JPM,19/8/2018,0,0,0
KO,19/8/2018,0,0,0
MCD,19/8/2018,0,0,0
MMM,19/8/2018,0,0,0
MRK,19/8/2018,0,0,0
MSFT,19/8/2018,0,0,0
NKE,19/8/2018,0,0,0
PFE,19/8/2018,0,0,0
PG,19/8/2018,0,0,0
TRV,19/8/2018,0,0,0
UNH,19/8/2018,0,0,0
V,19/8/2018,0,0,0
VZ,19/8/2018,0,0,0
WBA,19/8/2018,0,0,0
WMT,19/8/2018,0,0,0
XOM,19/8/2018,0,0,0
AAPL,20/8/2018,-0.009743441,0,0
AXP,20/8/2018,0.007764806,0,0
BA,20/8/2018,0.012528792,0,0
CAT,20/8/2018,-0.004808544,0,0
CSCO,20/8/2018,0.007630256,0,0
CVX,20/8/2018,-0.000424398,-0.009743441,0
DIS,20/8/2018,-0.004356436,0.007764806,0
GS,20/8/2018,0.010283558,0.012528792,0
HD,20/8/2018,0.012118821,-0.004808544,0
IBM,20/8/2018,0.003080761,0.007630256,0
INTC,20/8/2018,-0.012738894,-0.000424398,0
JNJ,20/8/2018,0.01792242,-0.004356436,0
JPM,20/8/2018,-0.001306912,0.010283558,0
KO,20/8/2018,0.002789702,0.012118821,0
MCD,20/8/2018,0.003288541,0.003080761,0
MMM,20/8/2018,-0.000830187,-0.012738894,0
MRK,20/8/2018,0.016072975,0.01792242,0
MSFT,20/8/2018,-0.006599669,-0.001306912,0
PFE,20/8/2018,0.005702064,0.002789702,0
PG,20/8/2018,-0.000597485,0.003288541,0
TRV,20/8/2018,0.007667553,-0.000830187,-0.009743441
UNH,20/8/2018,0.000266935,0.016072975,0.007764806
V,20/8/2018,-0.002759435,-0.006599669,0.012528792
VZ,20/8/2018,-0.002555243,0.005702064,-0.004808544
WBA,20/8/2018,0,-0.000597485,0.007630256
WMT,20/8/2018,-0.018906502,0.007667553,-0.000424398
XOM,20/8/2018,0.007028031,0.000266935,-0.004356436
AAPL,21/8/2018,-0.001949418,-0.002759435,0.010283558
AXP,21/8/2018,0.009438521,-0.002555243,0.012118821
BA,21/8/2018,0.008639019,0,0.003080761
CAT,21/8/2018,0.009519011,-0.018906502,-0.012738894
CSCO,21/8/2018,-0.009519788,0.007028031,0.01792242
CVX,21/8/2018,0.001613592,-0.001949418,-0.001306912
DIS,21/8/2018,0.003571809,0.009438521,0.002789702
GS,21/8/2018,0.012172418,0.008639019,0.003288541
HD,21/8/2018,0.011620403,0.009519011,-0.000830187
IBM,21/8/2018,-0.003685672,-0.009519788,0.016072975
JNJ,21/8/2018,-0.011177617,0.001613592,-0.006599669
JPM,21/8/2018,0.006107115,0.003571809,0.005702064
KO,21/8/2018,-0.010913683,0.012172418,-0.000597485
MCD,21/8/2018,-0.003958286,0.011620403,0.007667553
MMM,21/8/2018,0.005327532,-0.003685672,0.000266935
MRK,21/8/2018,-0.014250984,-0.011177617,-0.002759435
MSFT,21/8/2018,-0.008327939,0.006107115,-0.002555243
NKE,21/8/2018,0.0093697,-0.010913683,0
PFE,21/8/2018,-0.004016026,-0.003958286,-0.018906502
PG,21/8/2018,0.00310859,0.005327532,0.007028031
TRV,21/8/2018,0.002206777,-0.014250984,-0.001949418
UNH,21/8/2018,-0.002705998,-0.008327939,0.009438521
V,21/8/2018,-0.00638569,0.0093697,0.008639019
VZ,21/8/2018,0.004757555,-0.004016026,0.009519011
WBA,21/8/2018,0.003714959,0.00310859,-0.009519788
WMT,21/8/2018,0.000833397,0.002206777,0.001613592
XOM,21/8/2018,0.000253666,-0.002705998,0.003571809
AAPL,22/8/2018,4.66E-05,-0.00638569,0.012172418
AXP,22/8/2018,0.009731806,0.004757555,0.011620403
BA,22/8/2018,-0.0105719,0.003714959,-0.003685672
CAT,22/8/2018,-0.002571656,0.000833397,-0.011177617
CSCO,22/8/2018,0.004587137,0.000253666,0.006107115
CVX,22/8/2018,0.00830927,4.66E-05,-0.010913683
DIS,22/8/2018,-0.004003863,0.009731806,-0.003958286
GS,22/8/2018,0.002891145,-0.0105719,0.005327532
HD,22/8/2018,-0.006292837,-0.002571656,-0.014250984
IBM,22/8/2018,-0.005000987,0.004587137,-0.008327939
INTC,22/8/2018,-0.011969794,0.00830927,0.0093697
JNJ,22/8/2018,-0.005467508,-0.004003863,-0.004016026
JPM,22/8/2018,-0.003034987,0.002891145,0.00310859
KO,22/8/2018,-0.00627452,-0.006292837,0.002206777
MCD,22/8/2018,-0.003042745,-0.005000987,-0.002705998
MMM,22/8/2018,-0.006952169,-0.011969794,-0.00638569
MRK,22/8/2018,-0.001879387,-0.005467508,0.004757555
MSFT,22/8/2018,0.010190469,-0.003034987,0.003714959
NKE,22/8/2018,-0.003737249,-0.00627452,0.000833397
PFE,22/8/2018,-0.00213488,-0.003042745,0.000253666
PG,22/8/2018,-0.006078715,-0.006952169,4.66E-05
TRV,22/8/2018,-0.017462716,-0.001879387,0.009731806
UNH,22/8/2018,-0.003630055,0.010190469,-0.0105719
V,22/8/2018,0.007854695,-0.003737249,-0.002571656
VZ,22/8/2018,-0.014022938,-0.00213488,0.004587137
WBA,22/8/2018,-0.008683571,-0.006078715,0.00830927
WMT,22/8/2018,-0.004267221,-0.017462716,-0.004003863
XOM,22/8/2018,0.014334616,-0.003630055,0.002891145
AAPL,23/8/2018,0.00204604,0.007854695,-0.006292837
AXP,23/8/2018,-0.004346476,-0.014022938,-0.005000987
BA,23/8/2018,-0.00728507,-0.008683571,-0.011969794
CSCO,23/8/2018,0.000652525,-0.004267221,-0.005467508
CVX,23/8/2018,-0.006895429,0.014334616,-0.003034987
DIS,23/8/2018,0.000535962,0.00204604,-0.00627452
GS,23/8/2018,-0.01253445,-0.004346476,-0.003042745
HD,23/8/2018,0.005980903,-0.00728507,-0.006952169
IBM,23/8/2018,0.000894908,0.000652525,-0.001879387
INTC,23/8/2018,-0.001487625,-0.006895429,0.010190469
JNJ,23/8/2018,0.003714556,0.000535962,-0.003737249
JPM,23/8/2018,-0.002087576,-0.01253445,-0.00213488
KO,23/8/2018,-0.005007537,0.005980903,-0.006078715
MCD,23/8/2018,-0.009342918,0.000894908,-0.017462716
MMM,23/8/2018,-0.000739304,-0.001487625,-0.003630055
MRK,23/8/2018,-0.001014106,0.003714556,0.007854695
MSFT,23/8/2018,0.004670268,-0.002087576,-0.014022938
NKE,23/8/2018,0.003267298,-0.005007537,-0.008683571
PFE,23/8/2018,0.003090099,-0.009342918,-0.004267221
PG,23/8/2018,-0.001798809,-0.000739304,0.014334616
TRV,23/8/2018,0.000850065,-0.001014106,0.00204604
UNH,23/8/2018,0.002607895,0.004670268,-0.004346476
V,23/8/2018,0.006801869,0.003267298,-0.00728507
VZ,23/8/2018,0.002585845,0.003090099,0.000652525
WBA,23/8/2018,-0.005169386,-0.001798809,-0.006895429
WMT,23/8/2018,-0.005121862,0.000850065,0.000535962
XOM,23/8/2018,-0.011005464,0.002607895,-0.01253445
AAPL,24/8/2018,0.003109152,0.006801869,0.005980903
AXP,24/8/2018,0.003701288,0.002585845,0.000894908
BA,24/8/2018,0.005468033,-0.005169386,-0.001487625
CAT,24/8/2018,0.010380969,-0.005121862,0.003714556
CSCO,24/8/2018,0.006518814,-0.011005464,-0.002087576
CVX,24/8/2018,0.007705338,0.003109152,-0.005007537
DIS,24/8/2018,-0.000624896,0.003701288,-0.009342918
GS,24/8/2018,-0.005204209,0.005468033,-0.000739304
HD,24/8/2018,0.005695529,0.010380969,-0.001014106
IBM,24/8/2018,0.004609139,0.006518814,0.004670268
INTC,24/8/2018,0.014474215,0.007705338,0.003267298
JNJ,24/8/2018,0.006217264,-0.000624896,0.003090099
JPM,24/8/2018,-0.000435789,-0.005204209,-0.001798809
KO,24/8/2018,-0.001531642,0.005695529,0.000850065
MCD,24/8/2018,0.002074831,0.004609139,0.002607895
MMM,24/8/2018,0.012527595,0.014474215,0.006801869
MRK,24/8/2018,0.001015136,0.006217264,0.002585845
MSFT,24/8/2018,0.007809647,-0.000435789,-0.005169386
NKE,24/8/2018,-0.005548337,-0.001531642,-0.005121862
PFE,24/8/2018,0.004739479,0.002074831,-0.011005464
PG,24/8/2018,0.001441717,0.012527595,0.003109152
TRV,24/8/2018,0.007643474,0.001015136,0.003701288
UNH,24/8/2018,0.010940295,0.007809647,0.005468033
V,24/8/2018,0.014778349,-0.005548337,0.010380969
VZ,24/8/2018,0.009211527,0.004739479,0.006518814
WBA,24/8/2018,-0.001010378,0.001441717,0.007705338
WMT,24/8/2018,-0.00241646,0.007643474,-0.000624896
XOM,24/8/2018,0.006828439,0.010940295,-0.005204209
AAPL,25/8/2018,0,0.014778349,0.005695529
AXP,25/8/2018,0,0.009211527,0.004609139
BA,25/8/2018,0,-0.001010378,0.014474215
CAT,25/8/2018,0,-0.00241646,0.006217264
CSCO,25/8/2018,0,0.006828439,-0.000435789
CVX,25/8/2018,0,0,-0.001531642
DIS,25/8/2018,0,0,0.002074831
GS,25/8/2018,0,0,0.012527595
HD,25/8/2018,0,0,0.001015136
IBM,25/8/2018,0,0,0.007809647
INTC,25/8/2018,0,0,-0.005548337
JNJ,25/8/2018,0,0,0.004739479
JPM,25/8/2018,0,0,0.001441717
KO,25/8/2018,0,0,0.007643474
MCD,25/8/2018,0,0,0.010940295
MMM,25/8/2018,0,0,0.014778349
MRK,25/8/2018,0,0,0.009211527
MSFT,25/8/2018,0,0,-0.001010378
NKE,25/8/2018,0,0,-0.00241646
PFE,25/8/2018,0,0,0.006828439
PG,25/8/2018,0,0,0
TRV,25/8/2018,0,0,0
UNH,25/8/2018,0,0,0
V,25/8/2018,0,0,0
VZ,25/8/2018,0,0,0
WBA,25/8/2018,0,0,0
WMT,25/8/2018,0,0,0
XOM,25/8/2018,0,0,0
AAPL,26/8/2018,0,0,0
AXP,26/8/2018,0,0,0
BA,26/8/2018,0,0,0
CAT,26/8/2018,0,0,0
CSCO,26/8/2018,0,0,0
CVX,26/8/2018,0,0,0
DIS,26/8/2018,0,0,0
GS,26/8/2018,0,0,0
HD,26/8/2018,0,0,0
IBM,26/8/2018,0,0,0
INTC,26/8/2018,0,0,0
JNJ,26/8/2018,0,0,0
JPM,26/8/2018,0,0,0
KO,26/8/2018,0,0,0
MCD,26/8/2018,0,0,0
MMM,26/8/2018,0,0,0
MRK,26/8/2018,0,0,0
MSFT,26/8/2018,0,0,0
NKE,26/8/2018,0,0,0
PFE,26/8/2018,0,0,0
PG,26/8/2018,0,0,0
TRV,26/8/2018,0,0,0
UNH,26/8/2018,0,0,0
V,26/8/2018,0,0,0
VZ,26/8/2018,0,0,0
WBA,26/8/2018,0,0,0
WMT,26/8/2018,0,0,0
XOM,26/8/2018,0,0,0
AAPL,27/8/2018,0.008234564,0,0
AXP,27/8/2018,0.012197472,0,0
BA,27/8/2018,0.012479182,0,0
CSCO,27/8/2018,0.005829065,0,0
CVX,27/8/2018,0.011259587,0,0
DIS,27/8/2018,0.003573584,0.008234564,0
HD,27/8/2018,0.003377896,0.012197472,0
IBM,27/8/2018,0.004450597,0.012479182,0
INTC,27/8/2018,0.014477523,0.005829065,0
JNJ,27/8/2018,-0.000962665,0.011259587,0
JPM,27/8/2018,0.017701347,0.003573584,0
KO,27/8/2018,0.001314837,0.003377896,0
MCD,27/8/2018,0.00690165,0.004450597,0
MMM,27/8/2018,0.014808383,0.014477523,0
MRK,27/8/2018,-0.000724229,-0.000962665,0
MSFT,27/8/2018,0.011070071,0.017701347,0
NKE,27/8/2018,0.002425997,0.001314837,0
PFE,27/8/2018,-0.019339731,0.00690165,0
PG,27/8/2018,0.000959761,0.014808383,0
TRV,27/8/2018,0.010574214,-0.000724229,0
UNH,27/8/2018,0.010594685,0.011070071,0.008234564
V,27/8/2018,0.008321911,0.002425997,0.012197472
VZ,27/8/2018,0.001277817,-0.019339731,0.012479182
WBA,27/8/2018,0.003323436,0.000959761,0.005829065
WMT,27/8/2018,-0.004318088,0.010574214,0.011259587
XOM,27/8/2018,0.009796616,0.010594685,0.003573584
AAPL,28/8/2018,0.008075635,0.008321911,0.003377896
